time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-26 18:00:00,7,26,18,80,5247.0,"7,754,562,301",343.30075,8.02575,-6.9750000000000005,-1.77,215.20806047280345,181372.5403603422,32.38330553530377,219.103215093193,7.10775,346.60825,86210.0,226.98,109.8705220281395,6.56775,7.445250000000001,346.12225,346.77025000000003,27.25633795132142,2.2683433503132093,58.9123114423769,1012.7099276328574,0.012574020088935385,0.014593855724955092,-2.5272241709183674,-1.4829001913265305
2006-07-26 18:00:00,7,26,18,114,6468.75,"839,1282,185,167",352.62925,16.20675,-6.765,1.02,198.06351613085053,55794.14229729267,33.66550324494411,207.0208035692787,13.35825,355.95025,23390.0,210.26,60.91534593933327,13.03425,13.83075,355.69375,356.63875,30.258260685232422,3.5812621861840768,52.2806172527286,974.7318175915309,0.012149760841715092,0.01583556197963807,-14.942522321428571,-18.302535076530614
2006-07-26 18:00:00,7,26,18,114,14505.75,"839,1282,185,167",352.62925,16.20675,-6.765,1.02,200.36582029492507,55794.14229729267,25.313679245642696,212.12116701192406,13.61475,355.08625,23390.0,210.26,60.91534593933327,12.48075,13.83075,355.05925,356.27425,17.8173635635577,1.8383262540869763,51.750164422142426,980.0405762327933,0.01069465456340386,0.015309843367763929,-13.237165178571429,-18.789461096938776
2006-07-26 18:00:00,7,26,18,114,15032.25,"839,1282,185,167",352.62925,16.20675,-6.765,1.02,199.51504655286436,55794.14229729267,34.42827411621271,209.2361314381988,13.31775,355.72075,23390.0,210.26,60.91534593933327,12.44025,13.83075,355.05925,356.39575,21.45753771743722,1.8968501897824832,52.53366605236024,974.6244464333204,0.012305953729973763,0.01578135744725563,-14.843391262755102,-18.094029017857142
2006-07-26 18:00:00,7,26,18,136,5775.75,"1111,988,54,47",355.38325000000003,13.03425,-25.455,-9.495,206.97858350080514,6712.252004697907,0.0,213.62631897216394,15.46425,352.72375,1837.0,213.68,40.67375435466332,15.00525,15.73425,352.71025000000003,353.34475000000003,0.0,0.0,47.69989803797293,980.1909648354199,0.011457070423176095,0.013257744893127558,-16.87631536989796,-20.420360331632654
2006-07-26 18:00:00,7,26,18,114,9924.75,"839,1282,185,167",352.62925,16.20675,-6.765,1.02,206.0793047430941,55794.14229729267,8.111467240996436,215.54942581449657,13.58775,355.05925,23390.0,210.26,60.91534593933327,12.57525,13.83075,355.05925,355.99075,3.821128670806538,0.3733372804322694,51.78578899916404,979.9821340015957,0.010681771008031709,0.01535055400537593,-13.24202806122449,-18.87563775510204
2006-07-26 19:00:00,7,26,19,114,18375.75,"799,1296,236,196",352.39975000000004,16.16625,-8.459999999999999,-0.42,200.36582029492507,33010.20269568918,29.13362088467392,211.79004004741353,13.61475,355.08625,34039.0,210.9,27.251840261500885,12.38625,13.88475,354.85675000000003,356.27425,25.477295195062943,2.2598156780507157,51.750164422142426,980.0405762327933,0.01069465456340386,0.015309843367763929,-13.237165178571429,-18.789461096938776
2006-07-26 19:00:00,7,26,19,136,13146.75,"1076,1026,159,100",355.58575,13.20975,-22.155,-3.675,214.46584347023446,16760.476839634277,0.0,219.30779176728248,16.35525,352.98025,8404.0,211.84,59.701411121565904,14.76225,16.67925,352.50775,353.26375,0.0,0.0,47.665209567542114,975.8028403330824,0.013308309189671156,0.013459568159008513,-21.091238839285715,-21.82844387755102
2006-07-26 19:00:00,7,26,19,136,15264.0,"1076,1026,159,100",355.58575,13.20975,-22.155,-3.675,194.99304271120613,16760.476839634277,4.3435294158054525,206.73211773850514,16.28775,352.64275000000004,8404.0,211.84,59.701411121565904,15.46425,16.67925,352.50775,353.65525,4.037903637212584,0.16564599082736498,48.30309867045227,981.9100292548356,0.01345335986769321,0.013776505156895337,-21.759566326530614,-22.963727678571427
2006-07-26 19:00:00,7,26,19,136,26165.25,"1076,1026,159,100",355.58575,13.20975,-22.155,-3.675,206.6257800679036,16760.476839634277,3.5352276806233424e-10,214.99657744262674,16.59825,352.60225,8404.0,211.84,59.701411121565904,14.85675,16.67925,352.50775,353.85775,0.0,1.4548262060178363e-12,47.53693518077631,981.732038752303,0.013516157504399212,0.014033190392870076,-21.340601084183675,-23.105907206632654
