storm_id,start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,tmean_33,tmin_min,mcs_thld
426,20060728_1500,1475,"2718,44,91,44",2776.06,17.25,0.015,-0.0,203.46,223.96,2227.0,"2673,48,130,48",2755.84,16.44,-11.16,-0.0,210.58,223.69,1626.0,"2648,37,128,37",2724.18,12.56,0.015,-0.0,219.14,228.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.46,1
427,20060728_1500,4505,"3079,439,127,68",3138.15,407.94,-1.53,16.455000000000002,212.35,229.96,6435.0,"3037,429,148,65",3098.87,396.52,-14.49,-5.58,212.25,225.08,6594.0,"2990,416,187,62",3069.97,386.24,-18.645,-13.950000000000001,218.82,230.27,1265.0,"2995,385,78,32",3040.51,371.24,-12.450000000000001,-12.674999999999999,229.46,236.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.25,3
429,20060728_1500,588,"2494,541,32,24",2510.61,529.04,-10.8,0.51,216.83,229.92,2388.0,"2457,551,69,49",2487.97,525.41,-34.214999999999996,-12.674999999999999,203.17,222.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.17,1
430,20060728_1500,768,"1496,567,37,29",1515.25,551.59,-26.505000000000003,-6.705,219.88,229.92,1988.0,"1473,577,79,38",1512.77,557.23,-10.545,0.8699999999999999,208.71,232.44,2225.0,"1473,592,69,56",1512.21,561.56,-4.41,7.305,210.3,230.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.71,1
436,20060728_1500,2545,"2838,869,70,69",2876.41,840.37,6.209999999999999,2.205,197.83,223.0,11215.0,"2779,889,277,103",2870.59,837.1,-18.9,0.6900000000000001,200.84,220.56,37870.0,"2392,890,525,173",2661.82,806.5,-12.120000000000001,1.41,192.98,218.13,49124.0,"2360,924,549,205",2646.1,821.37,-9.165000000000001,3.96,196.63,218.33,58352.0,"2347,946,559,211",2621.4,829.8,-3.7350000000000003,-0.21000000000000002,194.27,218.44,63443.0,"2335,944,482,217",2599.98,834.85,-3.5250000000000004,-0.24,198.27,218.9,67364.0,"2343,963,472,252",2605.17,836.77,-6.720000000000001,-1.275,200.77,221.67,60665.0,"2404,976,410,273",2620.97,842.52,-2.6550000000000002,0.045,206.73,223.72,61153.0,"2376,981,453,295",2615.6,847.06,-1.965,-0.36,212.83,227.29,45107.0,"2349,993,360,264",2568.89,862.84,-0.07500000000000001,-0.12,210.23,230.72,16072.0,"2525,911,238,185",2625.48,804.39,-9.48,-1.77,211.94,229.33,10578.0,"2492,856,166,141",2585.17,779.81,-9.24,-3.945,218.39,231.92,5012.0,"2511,846,110,139",2575.29,771.37,-15.93,-0.9750000000000001,221.53,234.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.98,13
437,20060728_1500,1045,"3098,854,87,25",3143.92,841.18,17.25,20.865000000000002,214.38,226.39,2170.0,"3048,862,145,32",3128.5,844.65,-6.465,16.169999999999998,212.8,225.02,2434.0,"3034,863,170,32",3124.69,845.1,-16.155,-1.2000000000000002,220.53,229.45,1330.0,"3038,863,140,29",3114.19,845.63,-23.985,6.75,228.82,235.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.8,1
441,20060728_1500,770,"3217,964,55,21",3246.37,952.51,56.985,64.33500000000001,229.85,234.33,1560.0,"3221,969,78,32",3267.91,953.76,36.33,3.7649999999999997,213.21,231.92,2667.0,"3215,981,84,41",3255.96,959.96,-16.11,7.08,214.62,228.04,1750.0,"3180,982,89,34",3224.69,965.24,-25.575000000000003,-0.015,226.41,233.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.21,1
447,20060728_1500,3101,"136,1058,75,106",180.01,1008.64,-20.384999999999998,-1.665,222.72,233.48,2087.0,"126,1037,72,89",167.57,993.07,-13.98,2.79,224.19,233.65,1051.0,"133,991,46,43",156.1,971.08,-18.36,-2.07,225.07,233.24,756.0,"124,989,43,31",145.89,972.78,-16.41,0.765,225.75,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.72,1
446,20060728_1500,1056,"1096,1621,55,32",1123.58,1603.35,0.0,-0.0,215.48,228.81,4530.0,"1056,1637,120,82",1117.37,1598.28,14.445,1.2449999999999999,213.28,225.21,8133.0,"1036,1646,145,101",1115.03,1596.31,-2.175,-0.015,215.51,226.62,8310.0,"1046,1634,140,112",1109.7,1587.76,0.0,-0.54,215.48,230.54,5697.0,"1054,1622,133,75",1115.48,1581.64,1.47,-10.365,226.03,234.7,1734.0,"1105,1600,66,58",1132.18,1569.28,5.865,-12.495000000000001,230.44,236.01,519.0,"1135,1574,39,29",1153.69,1560.66,8.97,-2.79,233.84,238.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.28,4
473,20060728_1600,4915,"1826,392,174,58",1932.03,367.84,-9.93,0.915,221.48,232.43,3725.0,"1830,390,143,51",1915.24,367.19,-0.5549999999999999,-8.19,221.92,233.85,1633.0,"1840,393,69,35",1878.22,377.3,-0.96,2.0250000000000004,219.93,232.39,3355.0,"1816,395,135,66",1890.33,365.86,-8.129999999999999,-0.96,230.18,235.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.93,3
454,20060728_1600,4384,"2537,538,141,71",2619.94,500.72,-7.6499999999999995,-24.660000000000004,213.41,227.72,15560.0,"2418,561,239,136",2546.61,495.91,-23.865000000000002,-7.035,205.68,222.65,18573.0,"2394,555,236,134",2518.25,489.46,-25.785000000000004,-7.6499999999999995,203.29,221.92,18383.0,"2375,536,233,120",2500.17,480.25,-12.84,-8.100000000000001,205.03,219.92,21668.0,"2346,533,254,130",2479.15,472.6,-1.875,-3.4499999999999997,202.96,220.02,24570.0,"2328,541,266,154",2458.84,459.74,-1.185,-1.6949999999999998,204.78,222.54,24030.0,"2325,524,255,152",2441.52,445.64,-3.84,-4.574999999999999,206.07,222.78,23901.0,"2302,518,256,163",2422.9,436.87,-1.815,-3.3600000000000003,204.88,224.47,23608.0,"2291,502,249,163",2403.71,429.08,0.495,-0.27,204.81,226.0,26867.0,"2271,511,261,215",2400.99,404.37,-1.32,-4.515,200.7,225.23,25357.0,"2279,479,235,191",2394.31,387.39,-3.75,-2.325,207.42,225.63,28421.0,"2262,510,239,228",2363.71,387.09,-2.88,-2.145,206.01,227.31,20232.0,"2239,446,206,170",2353.58,351.5,-2.4749999999999996,-2.805,217.07,230.88,12944.0,"2216,413,205,138",2334.15,333.9,-2.82,-3.885,220.07,234.83,4236.0,"2199,399,163,130",2299.14,332.53,-4.71,-6.615,227.63,236.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.7,15
459,20060728_1600,604,"1116,855,26,34",1128.01,837.4,-26.924999999999997,-0.8400000000000001,210.09,223.72,1275.0,"1091,857,46,43",1113.18,834.24,-20.625,2.91,213.86,224.82,2827.0,"1074,924,79,107",1116.6,868.23,-25.185,-1.275,213.12,228.87,1791.0,"1050,884,70,66",1085.17,847.08,-24.974999999999998,0.8999999999999999,217.34,228.8,1355.0,"1026,867,56,51",1053.8,840.76,-26.64,-0.645,220.03,229.68,469.0,"1026,849,37,29",1043.84,833.98,-30.54,-4.5,229.76,237.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.09,1
460,20060728_1600,2418,"509,889,62,63",540.07,861.14,-8.370000000000001,-12.450000000000001,211.38,226.22,4820.0,"473,879,95,76",519.1,843.61,-9.345,-20.955000000000002,214.3,225.58,6782.0,"439,870,132,91",500.29,826.56,-3.8249999999999997,-0.135,215.05,227.27,6997.0,"408,847,155,87",480.02,810.85,-14.73,-8.55,216.52,230.97,1055.0,"431,812,30,51",446.76,785.44,-20.61,-16.35,232.4,236.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.38,4
463,20060728_1600,1223,"3248,919,51,34",3277.41,901.74,31.5,2.61,208.7,223.32,3589.0,"3196,929,103,50",3252.29,905.47,-30.075000000000003,1.59,205.44,217.72,6288.0,"3157,941,139,76",3231.67,906.7,-26.055,0.06,205.51,219.62,9231.0,"3130,947,157,108",3214.83,899.34,-7.050000000000001,-5.88,199.44,220.89,11685.0,"3103,954,168,125",3189.48,890.39,-12.899999999999999,-6.165000000000001,202.83,219.82,12232.0,"3080,955,164,133",3158.84,885.06,-20.985,-4.2299999999999995,205.19,222.81,9251.0,"3056,953,130,113",3114.45,894.82,-16.259999999999998,-0.885,213.74,226.38,6990.0,"3010,950,137,102",3074.48,891.83,-9.735,-0.9750000000000001,218.51,229.83,2269.0,"2969,917,139,25",3036.4,904.8,1.59,-0.045,221.73,232.52,1165.0,"2939,923,104,24",2988.17,907.74,-24.57,0.015,223.64,233.67,1346.0,"2901,936,113,38",2955.72,911.64,-20.415,0.39,224.18,232.83,1540.0,"2879,935,107,38",2931.09,913.76,-4.83,-0.72,224.8,233.2,1406.0,"2878,928,93,35",2925.14,909.97,-7.635,-4.86,226.95,234.2,756.0,"2886,913,69,24",2922.01,902.08,1.32,-7.965,226.23,235.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.44,8
465,20060728_1600,783,"252,992,34,31",270.12,975.82,8.040000000000001,27.915,212.38,225.46,1853.0,"244,1001,45,53",266.03,975.47,1.71,-7.4399999999999995,206.56,223.44,2998.0,"231,1016,74,78",265.85,981.66,-7.709999999999999,0.915,207.94,224.54,2987.0,"219,1005,73,64",255.03,975.26,-12.299999999999999,-9.81,216.39,228.56,2178.0,"206,986,68,49",239.29,961.76,-32.565,-17.91,228.05,234.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.56,2
466,20060728_1600,722,"573,1219,25,38",585.37,1199.54,-10.155,7.23,217.68,225.9,2256.0,"557,1227,50,81",581.45,1186.94,-13.635,-2.985,214.17,226.9,3637.0,"538,1234,87,93",573.21,1183.76,-16.905,-4.800000000000001,218.75,230.56,2204.0,"496,1183,83,51",542.85,1157.54,-12.165,-9.39,222.08,233.24,851.0,"510,1168,38,38",527.97,1145.94,-9.195,-12.495000000000001,227.19,233.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.17,2
469,20060728_1600,2470,"1031,1491,65,49",1065.79,1466.88,4.425000000000001,2.07,206.97,223.18,9731.0,"982,1506,203,113",1077.5,1454.55,4.08,-2.58,208.37,224.07,24077.0,"848,1557,330,177",1004.35,1473.47,-2.265,-0.8699999999999999,205.64,222.25,32767.0,"811,1575,359,209",980.8,1475.93,-1.335,-2.055,208.43,223.01,37628.0,"787,1668,300,317",940.88,1499.07,-2.295,-0.63,206.33,224.95,50535.0,"763,1672,388,334",955.3,1483.99,-0.375,-2.04,207.43,227.29,44998.0,"719,1675,346,334",912.49,1500.9,-1.8599999999999999,-0.27,209.39,227.25,48132.0,"708,1679,322,347",896.13,1507.34,-2.7750000000000004,1.23,213.05,228.98,46193.0,"673,1696,331,297",874.81,1538.79,-0.07500000000000001,0.0,215.08,230.37,44599.0,"665,1699,366,309",865.79,1549.26,-0.75,1.26,210.94,231.61,35471.0,"663,1710,336,258",850.12,1564.84,-0.675,1.665,212.35,231.56,24484.0,"758,1691,230,216",861.49,1573.79,-0.615,-0.36,216.42,231.23,18535.0,"747,1694,184,193",843.49,1591.37,-1.56,-0.07500000000000001,220.41,232.31,14281.0,"747,1665,171,153",836.55,1583.11,-1.08,-0.22499999999999998,222.28,234.42,7908.0,"777,1632,138,123",846.05,1577.46,0.15000000000000002,-0.015,224.54,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.64,15
471,20060728_1600,573,"945,1525,37,22",964.11,1513.93,7.38,6.39,215.97,227.11,3580.0,"877,1547,126,60",947.27,1513.83,-0.195,0.8999999999999999,213.68,223.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.68,1
478,20060728_1700,630,"1497,619,32,27",1513.6,606.59,-6.42,5.715,223.39,231.6,3219.0,"1467,614,102,62",1513.44,581.91,5.28,-4.725,216.89,232.65,7028.0,"1472,712,107,153",1523.6,630.3,-13.049999999999999,-1.4249999999999998,208.25,230.1,3233.0,"1472,716,60,75",1501.35,676.17,-7.574999999999999,0.06,205.77,224.23,2838.0,"1462,710,64,71",1491.82,670.04,-7.545,-4.0649999999999995,212.46,230.41,1005.0,"1452,702,31,47",1465.65,678.25,-8.715,-1.7999999999999998,228.46,235.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.77,4
480,20060728_1700,698,"1952,873,37,40",1972.02,853.27,0.8999999999999999,3.0149999999999997,213.72,230.56,3970.0,"1915,914,74,100",1949.66,862.85,-9.36,12.36,201.22,219.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.22,1
483,20060728_1700,2351,"2001,942,58,52",2030.18,914.65,-0.72,7.709999999999999,193.73,213.25,7300.0,"1953,968,112,123",2014.37,912.93,-3.5250000000000004,9.57,198.77,217.06,20038.0,"1881,987,179,178",1971.03,891.06,-10.350000000000001,7.02,195.63,217.58,29481.0,"1816,992,220,232",1938.68,876.26,-5.28,1.065,196.64,217.41,35943.0,"1794,988,242,223",1921.8,870.36,-4.4399999999999995,5.805,197.2,219.04,73988.0,"1774,986,308,501",1927.75,770.32,-1.77,0.855,196.51,222.43,90181.0,"1764,968,301,618",1917.61,688.5,-1.4249999999999998,1.2449999999999999,195.32,224.86,61376.0,"1728,963,312,363",1884.85,783.71,-0.255,-0.195,194.79,222.94,60192.0,"1692,972,319,369",1850.47,775.46,-5.46,-0.5249999999999999,197.4,223.7,60311.0,"1659,998,309,395",1818.55,773.91,-3.795,0.135,200.66,224.13,56071.0,"1624,918,313,339",1790.47,750.01,-9.165000000000001,-0.8400000000000001,199.09,224.82,56143.0,"1615,963,317,398",1767.62,743.09,-7.38,2.175,204.72,226.39,48679.0,"1604,1079,294,491",1741.7,756.21,-5.550000000000001,-2.265,206.83,227.65,30300.0,"1593,790,278,196",1754.6,691.4,-4.9799999999999995,-3.0749999999999997,214.81,228.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.73,14
490,20060728_1700,1123,"1350,1057,49,35",1375.7,1038.31,19.68,-43.2,209.14,223.1,4635.0,"1332,1070,94,77",1376.17,1036.15,-17.924999999999997,-0.6000000000000001,201.85,221.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.85,1
525,20060728_1800,4522,"2443,400,90,85",2487.53,355.07,-12.96,-28.92,216.12,232.67,2755.0,"2443,367,71,54",2480.73,340.34,-3.99,-19.005,210.97,230.83,2131.0,"2429,356,67,49",2460.7,332.45,-17.235,-13.11,223.73,232.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.97,2
504,20060728_1800,1424,"3261,677,38,64",3284.97,652.56,-40.26,0.0,216.89,229.19,4923.0,"3205,669,94,106",3270.1,611.94,-20.1,-2.205,203.94,224.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.94,1
